sp,x,y
sp12,-43.30889893,-17.06469917
sp12,-43.74499893,-19.5135994
sp12,-43.79309845,-21.84250069
sp12,-47.50999832,-14.13249969
sp12,-51.81029892,-16.95669937
sp12,-52.55110168,-17.56940079
sp12,-46.31829834,-13.39830017
sp12,-47.4510994,-6.560560226
sp12,-55.74969864,-15.4605999
sp12,-55.78720093,-20.47109985
sp12,-43.01079941,-16.87220001
sp12,-43.41529846,-19.95940018
sp12,-48.7757988,-15.79440022
sp12,-46.147222,-23.566944
sp12,-46.145,-23.534167
sp12,-46.1883,-23.5228
sp12,-46.63,-23.54
sp12,-42.9656,-22.4122
sp12,-67.333333,0.083333
sp12,-55.80725,-15.415111
sp12,-44.31809998,-21.02190018
sp12,-44.17810059,-21.11030006
sp12,-42.53110123,-22.28190041
sp12,-54.82939911,-19.83169937
sp12,-51.90169907,-27.02470016
sp12,-47.0,-14.0
sp12,-43.4,-18.87
sp12,-62.0194,-16.1717
sp12,-49.2333333,-25.3333333
sp12,-50.42689896,-26.96080017
sp12,-52.61830139,-27.09639931
sp12,-44.60309982,-21.97559929
sp12,-51.67829895,-20.75110054
sp12,-49.63560104,-25.58390045
sp12,-51.19029999,-28.05360031
sp12,-48.801389,-17.024167
sp12,-48.7925,-17.016389
sp12,-48.56667,-18.0
sp12,-48.05,-15.86667
sp12,-48.076111,-13.56528
sp12,-48.083333,-15.75
sp12,-47.9925,-15.637222
sp12,-42.52080154,-20.66670036
sp12,-44.18000031,-17.87330055
sp12,-51.73419952,-19.11330032
sp12,-45.61830139,-15.30560017
sp12,-49.774436,-25.473378
sp12,-49.71580124,-25.7696991
sp12,-49.52830124,-25.45859909
sp12,-49.07690048,-25.36560059
sp12,-49.06330109,-25.44169998
sp12,-43.69189835,-20.52079964
sp12,-45.9,-15.3833334
sp12,-47.7652778,-14.1369444
sp12,-53.20529938,-17.32559967
sp12,-50.14030075,-15.9343996
sp12,-47.9441666,-15.8966666
sp12,-60.77055,-14.56083
sp12,-35.00249863,-7.560560226
sp12,-43.714444,-19.035278
sp12,-49.19889832,-25.92810059
sp12,-51.1794014,-29.16810036
sp12,-50.556036,-29.442422
sp12,-46.421111,-10.5475
sp12,-47.285,-7.115278
sp12,-45.734167,-6.716667
sp12,-46.7269,-23.3217
sp12,-45.25329971,-21.69689941
sp12,-53.80690002,-29.68420029
sp12,-48.1,-15.516667
sp12,-49.266667,-24.233333
sp12,-49.23889923,-22.88059998
sp12,-48.77000046,-22.19000053
sp12,-43.785556,-17.916667
sp12,-49.22809982,-16.96220016
sp12,-43.80139923,-20.25329971
sp12,-47.93190002,-19.74830055
sp12,-49.4858017,-28.93470001
sp12,-46.428944,-23.392056
sp12,-47.9,-15.95
sp12,-48.9661111,-15.7133333
sp12,-47.81999969,-22.25
sp12,-47.169767,-22.922308
sp12,-41.28469849,-13.41059971
sp12,-50.05085475,-29.38415677
sp12,-49.5725,-23.910278
sp12,-49.205278,-24.087222
sp12,-45.826944,-11.877778
sp12,-41.8,-13.6
sp12,-46.041667,-11.621667
sp12,-45.581111,-11.994167
sp12,-41.95,-13.516667
sp12,-54.599722,-19.280556
sp12,-54.39,-18.954722
sp12,-56.01242,-25.46932
sp12,-43.20750046,-22.90279961
sp12,-48.95920181,-15.85249996
sp12,-51.8333,-26.95
sp12,-67.8333,2.75
sp12,-50.40999985,-22.65999985
sp12,-43.93780136,-19.92079926
sp12,-51.71440125,-17.88139915
sp12,-46.41809845,-18.4178009
sp12,-43.39080048,-18.00419998
sp12,-54.276389,-21.284167
sp12,-44.50920105,-20.91309929
sp12,-48.18719864,-18.64719963
sp12,-44.728721,-22.142179
sp12,-47.88368,-15.929575
sp12,-50.102222,-17.779167
sp12,-46.906667,-11.128056
sp12,-51.557222,-15.901111
sp12,-47.553333,-15.269722
sp12,-46.416667,-10.583333
sp12,-48.277222,-18.918611
sp12,-43.714444,-19.168889
sp12,-47.933333,-15.883333
sp12,-47.990278,-16.676667
sp12,-47.996667,-16.596389
sp12,-47.866667,-15.683333
sp12,-50.081111,-17.6875
sp12,-46.615,-10.868889
sp12,-43.530833,-17.553889
sp12,-51.854444,-15.883611
sp12,-41.663611,-13.249722
sp12,-48.822222,-15.806389
sp12,-48.584167,-15.516667
sp12,-47.583333,-15.65
sp12,-48.05,-16.033333
sp12,-48.055,-16.048333
sp12,-47.705833,-15.611111
sp12,-47.7,-15.473056
sp12,-49.775,-25.448056
sp12,-49.772222,-25.484722
sp12,-43.029167,-16.316944
sp12,-48.076111,-1.356111
sp12,-47.929167,-15.735833
sp12,-47.516667,-13.935833
sp12,-43.702778,-18.423333
sp12,-43.545556,-18.181944
sp12,-46.72,-11.744444
sp12,-42.410833,-22.355
sp12,-46.728056,-23.914444
sp12,-46.75,-23.9
sp12,-46.195833,-14.121389
sp12,-44.0925,-22.022778
sp12,-43.323333,-18.104444
sp12,-42.545556,-16.351944
sp12,-43.470833,-17.55
sp12,-43.474167,-18.020278
sp12,-46.261944,-23.480556
sp12,-44.384167,-21.275833
sp12,-47.265833,-10.533889
sp12,-41.456944,-13.090278
sp12,-43.541389,-18.355
sp12,-52.569444,-18.256667
sp12,-48.558056,-14.584722
sp12,-46.331944,-23.534722
sp12,-48.453889,-19.110556
sp12,-44.392778,-21.265
sp12,-43.334722,-18.215278
sp12,-52.36,-18.261111
sp12,-46.201667,-23.462778
sp12,-48.530833,-19.170833
sp12,-47.232778,-10.544444
sp12,-43.284722,-18.285
sp12,-52.056389,-18.308333
sp12,-48.05,-14.11
sp12,-48.433611,-19.430556
sp12,-61.063611,-4.254722
sp12,-47.003889,-11.091944
sp12,-44.231944,-17.455
sp12,-47.412222,-19.275556
sp12,-61.063056,4.555278
sp12,-46.511667,-11.255556
sp12,-47.276667,-20.1525
sp12,-44.158056,-17.530556
sp12,-38.128889,-12.418889
sp12,-48.528889,-15.483333
sp12,-48.361944,-19.454444
sp12,-46.513333,-11.241944
sp12,-46.312778,-10.222222
sp12,-73.0475,6.476111
sp12,-43.344722,-18.220556
sp12,-45.555,-12.413056
sp12,-49.047222,-18.467222
sp12,-52.321667,-15.433889
sp12,-47.443611,-19.331111
sp12,-43.335833,-18.162222
sp12,-45.592778,-12.584444
sp12,-48.551111,-19.165278
sp12,-44.145833,-17.514722
sp12,-38.171389,-12.451944
sp12,-47.555,-19.432222
sp12,-43.225278,-18.174444
sp12,-44.291111,-13.485556
sp12,-46.386944,-23.552222
sp12,-56.473056,-15.271111
sp12,-44.164444,-17.421389
sp12,-43.295556,-18.154167
sp12,-46.525278,-10.161111
sp12,-46.390833,-23.534722
sp12,-43.523889,-18.189167
sp12,-49.733333,-25.8
sp12,-52.533333,-18.156667
sp12,-48.194167,-22.412778
sp12,-61.429444,5.378611
sp12,-52.367222,-17.359722
sp12,-49.055556,-18.503889
sp12,-51.033611,-16.573611
sp12,-52.549167,-17.384444
sp12,-43.3525,-20.274722
sp12,-51.469722,-17.473056
sp12,-48.456389,-15.511111
sp12,-51.047222,-16.478333
sp12,-47.236111,-13.529444
sp12,-42.4775,-15.490833
sp12,-50.066944,-15.597222
sp12,-42.300278,-14.524167
sp12,-50.108056,-16.040556
sp12,-49.369167,-27.733056
sp12,-44.196389,-21.110833
sp12,-49.14,-25.2
sp12,-42.501667,-15.415556
sp12,-47.37,-16.403333
sp12,-51.541667,-18.081944
sp12,-47.391667,-14.080556
sp12,-42.350278,-22.164722
sp12,-41.575556,-13.314167
sp12,-43.573889,-20.166667
sp12,-47.425,-16.530833
sp12,-55.455278,-15.2625
sp12,-46.429722,-23.543611
sp12,-43.191111,-18.236667
sp12,-47.384444,-16.411667
sp12,-46.160278,-23.449722
sp12,-47.301389,-10.421667
sp12,-53.070278,-18.260278
sp12,-49.0075,-14.223056
sp12,-48.4625,-15.485
sp12,-49.113056,-27.400278
sp12,-46.445833,-10.370833
sp12,-46.419167,-23.5425
sp12,-51.241111,-16.370556
sp12,-44.376667,-22.435
sp12,-49.390556,-25.275278
sp12,-44.413889,-21.2825
sp12,-47.171944,-10.391111
sp12,-41.529444,-13.180833
sp12,-51.499722,-16.569722
sp12,-43.354722,-19.225278
sp12,-47.263611,-13.553333
sp12,-49.443333,-25.263056
sp12,-41.505556,-13.201111
sp12,-48.558611,-25.188333
sp12,-47.380833,-16.424167
sp12,-41.5225,-13.257778
sp12,-43.245833,-21.48
sp12,-43.295278,-19.131667
sp12,-46.454167,-10.333889
sp12,-43.214167,-18.085833
sp12,-56.195,-15.648889
sp12,-44.122778,-17.445
sp12,-45.574444,-15.226111
sp12,-47.540833,-22.159444
sp12,-43.413333,-18.159167
sp12,-48.045833,-15.595278
sp12,-46.317778,-20.179444
sp12,-41.500556,-13.354167
sp12,-52.401667,-17.090278
sp12,-48.285556,-22.530278
sp12,-47.3775,-15.436667
sp12,-48.496944,-15.480278
sp12,-46.011111,-15.501111
sp12,-43.416111,-19.087222
sp12,-45.5075,-15.309167
sp12,-43.376944,-18.155833
sp12,-48.576667,-19.091944
sp12,-43.194722,-17.048056
sp12,-51.2425,-17.501389
sp12,-48.453611,-16.003889
sp12,-49.120556,-24.050556
sp12,-44.174444,-17.4175
sp12,-45.390833,-15.109167
sp12,-43.336944,-19.178056
sp12,-46.390278,-16.115833
sp12,-52.392222,-17.087222
sp12,-46.336111,-20.106389
sp12,-48.833333,-13.75
sp12,-51.086944,-18.135833
sp12,-43.683611,-18.415833
sp12,-43.4225,-19.035833
sp12,-49.280278,-19.016111
sp12,-49.216667,-26.292778
sp12,-48.135817,-15.776486
sp12,-44.333858,-21.415033
sp12,-75.241342,7.020252
sp12,-53.164722,-18.981944
sp12,-53.192222,-19.023056
sp12,-51.883889,-19.595
sp12,-53.658056,-20.618611
sp12,-50.935556,-28.960833
sp12,-49.154167,-27.674167
sp12,-47.882658,-21.967718
sp12,-75.414074,7.059502
sp12,-54.276389,-22.284167
sp12,-54.937778,-18.953056
sp12,-55.535833,-21.555556
sp12,-55.672222,-20.9275
sp12,-54.398333,-20.583889
sp12,-51.368333,-30.545556
sp12,-52.906111,-19.188055
sp12,-52.539167,-20.486667
sp12,-54.783333,-20.556667
sp12,-52.8525,-18.665833
sp12,-43.617938,-18.183663
sp12,-53.193611,-18.980833
sp12,-52.091944,-20.207778
sp12,-53.278056,-17.855833
sp12,-54.773611,-21.223056
sp12,-52.6875,-20.368611
sp12,-54.363056,-20.655833
sp12,-51.086111,-19.313611
sp12,-52.9925,-18.401389
sp12,-62.545096,5.636816
sp12,-49.2662006,-26.19639287
sp12,-48.45990435,-14.47789198
sp12,-50.58489959,-27.28700095
sp12,-47.92987267,-15.78342081
sp12,-51.07882773,-26.2421851
sp12,-59.57,-18.32
sp12,-41.89,-13.38
sp12,-43.972778,-20.136389
sp12,-75.1267,6.79143
sp12,-73.085194,6.797917
sp12,-62.283333,5.933333
sp12,-48.383333,-14.316667
sp12,-68.1,-13.733333
sp12,-67.283333,6.55
sp12,-75.716667,6.916667
sp12,-59.583333,-18.333333
sp12,-61.116667,-14.516667
sp12,-56.01667,-25.45
sp12,-55.5,-24.08333
sp12,-55.45,-23.9
sp12,-55.75,-22.55
sp12,-57.03333,-25.55
sp12,-56.51667,-22.28333
sp12,-55.93333,-25.01667
sp12,-50.7725,-19.161667
sp12,-41.963875,-13.525814
sp12,-55.44483,-24.122263
sp12,-55.1753,-24.1514
sp12,-47.61,-15.575556
sp12,-47.74,-15.674444
sp12,-75.066667,6.916667
sp12,-75.158335,7.051779
sp12,-56.02,-22.65
sp12,-55.53,-27.27
