sp,x,y
sp21,5.4,51.35
sp21,6.25,52.6
sp21,6.45,52.8
sp21,5.1,51.45
sp21,6.5,52.15
sp21,5.8,51.25
sp21,6.25,53.0
sp21,6.8,52.15
sp21,6.65,53.05
sp21,6.7,52.95
sp21,6.84,52.11
sp21,5.15,51.55
sp21,6.3,52.3
sp21,5.5,51.35
sp21,5.85,52.1
sp21,6.6,53.05
sp21,6.4,52.6
sp21,6.6,52.9
sp21,-9.937197,53.396803
sp21,-9.989997,53.397578
sp21,-9.932765,53.398955
sp21,7.05,52.35
sp21,4.5,51.4
sp21,6.5,53.1
sp21,-9.93654,53.544058
sp21,-9.924223,53.439806
sp21,6.95,52.3
sp21,6.35,52.35
sp21,6.7,51.9
sp21,-9.989572,53.397073
sp21,6.45,53.0
sp21,6.2,52.8
sp21,8.206793,55.611443
sp21,8.447022,55.412517
sp21,-4.2,56.790001
sp21,8.434019,56.923185
sp21,10.285675,57.537461
sp21,8.763915,55.495047
sp21,-3.128318,53.356538
sp21,0.536278,52.309856
sp21,1.00991,52.370676
sp21,8.451074,55.855696
sp21,8.526235,55.151881
sp21,8.728129,55.695618
sp21,8.534433,55.15164
sp21,-75.730131,38.756182
sp21,-87.640199,30.34478
sp21,-74.531975,39.88066
sp21,5.508088,51.552043
sp21,5.508092,51.552014
sp21,-3.877783,48.366305
sp21,-80.234089,34.544311
sp21,10.88199,59.09684
sp21,5.45996,51.04815
sp21,5.43144,51.04841
sp21,3.4613,51.1576
sp21,5.47422,51.04801
sp21,5.05186,51.41977
sp21,4.5199,51.40367
sp21,5.31572,50.96849
sp21,5.45975,51.03916
sp21,4.43363,51.37678
sp21,4.43365,51.38577
sp21,5.44591,51.05727
sp21,4.4193,51.40375
sp21,4.41931,51.41274
sp21,5.37518,51.08486
sp21,5.1776,51.21223
sp21,5.44341,50.94941
sp21,5.06366,51.24891
sp21,9.401826,56.011259
sp21,-6.042247,56.579251
sp21,-6.343949,56.318575
sp21,-4.032503,52.507065
sp21,-4.037045,52.509685
sp21,7.522618,49.021056
sp21,7.52372,49.021535
sp21,-77.913002,34.046753
sp21,-71.581976,42.816129
sp21,-72.805992,40.8931
sp21,-74.531997,39.880672
sp21,-74.469437,39.975597
sp21,7.872061,53.516443
sp21,-7.361413,57.258193
sp21,-6.609957,58.344044
sp21,-7.379029,57.310535
sp21,-7.077523,58.168855
sp21,-6.845669,58.216573
sp21,-7.413384,57.216361
sp21,-5.848926,57.222895
sp21,-7.398387,57.18191
sp21,-74.660725,39.646942
sp21,5.875633,52.093996
sp21,-9.794442,53.953972
sp21,-74.461612,39.739312
sp21,4.435554,51.397081
sp21,-88.685306,30.458857
sp21,-74.467069,39.738349
sp21,-77.914182,34.04681
sp21,-88.685286,30.458561
sp21,-74.4681,39.738267
sp21,5.493988,50.917036
sp21,-74.53133,39.880001
sp21,-74.762727,39.745424
sp21,-77.91311,34.048659
sp21,-78.642846,34.814201
sp21,-74.465527,39.738214
sp21,-78.290787,34.087745
sp21,17.06765,60.32707
sp21,16.89204,59.22345
sp21,17.04898,59.22114
sp21,17.17599,60.92381
sp21,16.39375,58.76388
sp21,17.3232,60.87825
sp21,16.37731,58.76342
sp21,15.92421,59.13191
sp21,16.94934,61.03094
sp21,16.2198,59.15249
sp21,16.35813,59.14958
sp21,17.26361,60.78286
sp21,17.31601,60.88192
sp21,17.17117,59.20605
sp21,16.42765,58.76642
sp21,17.12408,60.87227
sp21,17.17519,60.90497
sp21,17.15398,60.88274
sp21,17.11067,60.94959
sp21,16.18543,58.88753
sp21,16.34315,58.81597
sp21,17.31814,59.11174
sp21,17.24936,59.02604
sp21,16.35744,58.79316
sp21,12.03956,58.85329
sp21,16.87277,59.10756
sp21,17.1373,60.88022
sp21,16.46017,59.16376
sp21,17.30592,59.0056
sp21,-86.929444,30.551667
sp21,-78.291631,34.088252
sp21,-78.289604,34.096169
sp21,-78.8778,33.804062
sp21,-80.221421,34.518771
sp21,-76.963967,34.725403
sp21,-74.537805,39.777353
sp21,-88.692461,30.420206
sp21,-88.78783,30.474348
sp21,-88.692468,30.420219
sp21,-74.501987,39.962788
sp21,5.516646,51.400087
sp21,-78.291262,34.087989
sp21,9.405761,56.087506
sp21,9.399339,56.088066
sp21,9.404635,56.08742
sp21,9.400939,56.087432
sp21,9.404957,56.087419
sp21,9.39822,56.088699
sp21,9.404796,56.08742
sp21,9.403668,56.087154
sp21,9.403508,56.087154
sp21,9.405599,56.087417
sp21,-3.578849,43.077152
sp21,7.630777,52.353652
sp21,-82.180078,30.728953
sp21,30.146472,50.667018
sp21,-78.549627,45.057611
sp21,-79.136211,44.998956
sp21,-78.549515,45.057333
sp21,-78.296117,34.094586
sp21,-3.925494,48.358858
sp21,-3.925521,48.359197
sp21,-68.631403,44.022969
sp21,-78.344084,45.588545
sp21,-78.343254,45.587866
sp21,-88.667118,30.421086
sp21,-88.667112,30.421079
sp21,-0.70487,50.96966
sp21,24.552889,60.93177
sp21,23.326875,59.955982
sp21,23.202563,59.867123
sp21,23.703025,63.862471
sp21,24.22626,60.656032
sp21,21.696608,62.737799
sp21,23.879176,59.958116
sp21,23.158675,59.861327
sp21,24.107034,60.761275
sp21,25.600106,60.545949
sp21,-3.925499,48.359115
sp21,6.560099,51.714387
sp21,6.3,52.45
sp21,6.0,51.65
sp21,6.7,52.2
sp21,6.65,52.9
sp21,7.630358,52.352191
sp21,5.55,52.15
sp21,5.5,51.3
sp21,7.630224,52.352213
sp21,5.65,51.3
